words,sentiment_coeff
horario,-1.5213450269974536
adem_s,-1.0191722564121224
el_pueblo,-1.3108060930024499
tiene,-0.9970802802148137
much_simo,-1.2506421672218409
encanto,-1.2534061964101548
accommodated,1.0426322032438253
supermarket,1.0213136243338836
pharmacy,1.0196554551425827
bottled_water,1.0293411013518319
complimentary,1.0607347618534029
continental_style,1.0300706034916967
additional_bonus,1.0804824526806174
true,1.0775814067533944
necessary_amenities,1.0538668583699111
als_je,-1.356723035199106
een_goede,-1.250672499193879
plek_om,-1.4702244676930198
te_slapen,-1.5679944068486888
dit,-1.0848654162523281
een_slaapkamer,-1.5262370511058492
gezamenlijke,-1.7226456416865237
badkamer_en,-1.2641184947046835
keuken,-1.3212252731388723
goed,-1.2071193379214733
niks,-1.5077922284430307
netjes_en,-1.369130164965327
verzorgd,-1.4656339989462162
ook,-1.1514223410333235
de_verhuurder,-1.354833214580414
erg_vriendelijk,-1.3344916157126416
en_geeft,-1.3772816166649566
informatie,-1.2265131112097596
wel_een,-1.4191348309912122
half_uur,-1.4271480180053593
het_centrum,-1.0909669245885287
te_komen,-1.4783062587799916
voor_een,-1.2133512003540978
aantal,-1.6380811524612549
dagen,-1.3489658617389093
dit_een,-1.6236786308451785
rapidly,1.0444943707140968
entry,1.0574498576313571
sort_out,1.0450653255003157
unforeseen_circumstances,1.0321405313335197
costing,-0.9941311667359383
gladly,1.0507942551617453
paid,1.0551604754496746
difference,1.0697403730624087
process,1.0610284444221758
receiving,1.0296172709978162
our_plane,1.000440777780454
landed,1.0245945969808
margaret,0.989405616648674
attentive,1.053828416953098
gordon,0.99529863554771
opportunity,1.0630579386327947
highly_recommendable,1.0441540436181758
kept_asking,1.0225830982944817
alright,1.0569275139680545
losing,1.0609604462798596
greeter,1.0554809146203923
accompanied,1.0002186203656456
post,1.035182376719292
friendship,1.0700809559641475
unique,1.0725268222861213
improving,1.1028349383314056
gorden,1.0087281024018044
gladly_come,1.0394487655812916
wifi_connection,1.0623919494834215
dining,1.0561742405876355
margret,0.9932815766584973
anfitrion,-0.9874718578661354
picture,1.0507004525697474
varied,1.0577874904498037
attent,-1.2144760118439735
months,1.067946227900094
moreover,1.0300973123223018
washing_machine,1.0593176699518747
extra_fees,-1.2864768584536597
strongly_recommend,1.0561693857947996
credit,1.0949185502437477
irish_hospitality,1.0605275226959752
students,1.0668508121603204
running,1.0581726081914629
woman_who,1.070627464757501
accustomed,1.0798808587487205
my_opinion,1.0759952198205256
feeding,1.0539803282654894
value,1.089796734142396
as_advertised,1.0949271640393214
wise,1.0563678005128725
mins,1.002097404036282
timed,1.0125768655609644
correctly,1.0201056794525614
bus_schedules,0.9861119237771047
higher,1.0925661180265993
rush_hour,0.9960894551388372
august,1.060552538226097
piece,1.059914104682716
anna,0.9863435229519549
busses,1.01673452782421
an_hour,1.0366992005801938
wanting,1.0535188488713194
closer,1.0492374904538415
university,1.032893195599614
airy,1.0508172739268065
suitable,1.0654729607632183
single_person,1.0656757145900908
storing,1.0654140732398893
assisted,1.0362715890248213
lend,1.0454858481681493
single,1.06270964157636
said,1.1013236291705186
let_me,1.037578246677791
extend_my,1.028553041783807
no_trouble,1.0429414452325156
solo_female,1.0581896154570112
suggest,1.0683970431813021
strategically_located,1.0313054147979357
works_properly,-1.2863183695296636
bank_holiday,1.0560880243863373
work,1.1043562538690206
season,1.123153381333626
chilling_out,1.078803981973326
golden,1.0678543626266732
2_persons,1.033277779886545
about_halfway,1.0323648760999136
across,1.055933662294987
whatever,1.0320213463038905
without_any,1.0252306952341539
trouble,1.0543574084122267
will_certainly,1.0527404905481694
parking,1.0401846465427536
margaret_gordon,1.0078115816412012
took_care,1.0414276524218906
heartwarming,1.026467245573564
persons,1.0172296243589238
else,1.0662917916131425
centra,0.9590110750682838
16,0.9761478357601743
few_minutes,1.025974300040052
walked,1.0413205214325871
wash,1.0451113281201645
invited_me,1.0109444290853349
sunday,1.0434134747846835
big_window,1.0504855495585366
includes,1.0603099636445548
polite,1.0675535585260187
recommending,1.029167778247338
papa,-1.423601291174435
guy,1.0563112194337676
mother,1.0252834328057043
joanne,0.9994711246543876
grat,-1.179431492256372
at_margarets,1.0398001073097798
decided,1.056226385096054
reviews,1.076863733733081
read,1.0779821902564828
starters,1.0642903779548896
youre,1.0309120952945294
sleeping,1.0889565934391192
an_issue,1.0931888702936476
may_need,1.041042412206018
prices,1.04621203827339
grocery_stores,1.0205882245598985
giving_directions,1.009170065915828
foreigners,1.0549291307284352
streets,1.0508467227017138
parks,1.015433120589591
colorful,1.0856293350801836
entrances,1.053118165503525
expansive,1.1269484903705265
position,1.0395388502570355
bus_16,0.9720507739888942
avenue,0.9852662918438208
hola,-1.5246215122334081
amics,-1.8082047984965504
estar,-1.3237857240458948
neta,-1.5057305036774165
la_ciutat,-1.38913012812021
20_minuts,-1.2278916389991676
ncia,-1.4654543062737393
cada,-1.33419333127006
10_minuts,-1.1918967240196756
ara,-1.3624448318409341
dormir,-1.1336448087838709
vol,-1.2479300909981965
dir,-1.4831872731616491
ficar,-1.6297202333036032
un_lloc,-1.5415217649384079
molt_agradable,-1.4434962544700747
molt_bona,-1.5340877102206607
at_least,1.0705108221145103
mine,1.0798295164080947
wich,1.015059612861789
easy_access,1.052417020758105
bit_smaller,1.0319186990100457
than_expected,1.0207727016196424
best_part,1.0757184328433704
using_airbnb,1.045540079227103
photos,1.0338142468988776
thirty_minutes,1.0068746575521073
lone_traveller,1.0614942954211526
loving,1.06978926705187
treated_me,1.0382763330511304
neiborhood,-1.0612236319216302
comunication,1.0040359095957594
constantly,1.0827300182476074
satisfy,1.0475294050215125
considers,1.0298906934823278
cheaper_than,1.0356529206635994
residence,1.0583144027106064
planned,1.0524263907760019
traveling_alone,1.0576301036740519
safety,1.0816550593787535
reaching,1.0453782884579002
energetic,1.072484262754373
exciting,1.072284137556945
speak,1.044744186896118
listed,1.0683719189275946
bargain,1.0721405721416928
mr,0.9802453763207246
mrs,1.0440055976895524
incase,1.0734003154651688
assistance,1.0420975775534842
real_treat,1.0762698995674427
spotless,1.0937353766234204
coffee/tea,1.0322903368699008
cannot_rave,-1.3383895213933783
completely,1.1272071896380935
downstairs,1.0763424408706157
gifted,1.0312768142147486
art,1.0058450142249042
una_pareja,-1.0996566152332519
muy_amigable,-1.2291516708029946
simpatica,-1.2665126824460147
ayudar_en,-1.2515864251359103
con_una,-1.072382068524533
un_ambiente,-1.4886722060999198
inmejorable,-1.0402226202831188
lacked,1.0832182998813493
back_soon,1.033881043468542
direct_access,1.038881901468876
must_say,1.0853141725389626
fascinating,1.0415944924897846
life_easier,1.0620035194385644
few_meters,0.9810052068798587
extremly,1.0124158198094098
practical,1.065556275304902
homelike,1.0379477525096354
brought,1.0574983818227535
terms_of,1.0610696127155266
being_able,1.0742651713407405
entire,1.1107277344315984
doing,1.0716800305384275
likes,1.080124674819432
simon,0.9997969156931308
irene,1.0166826920814913
brush,1.050340598487356
accent,-1.0268215515025945
before_arriving,1.0400969628256573
surprise,1.041014368906077
france,0.9923004638156091
germany,1.001233959561179
someone,1.1009017478098841
unfamiliar,1.083672200481722
travelling_alone,1.0655592549938266
answer_any,1.0123316921953587
x,0.9995551973293421
making_sure,1.0377324589088162
illness,1.029397269215326
never_happened,1.0321667962672287
agreable,-0.9622377337231116
addresses,1.043173045272409
numbers,1.0451448183153322
phone_calls,1.0060764721021214
botanic_gardens,1.0142237538481533
duty,1.019386794281508
me_senti,-1.6042162759508645
los_anfitriones,-1.194127161824423
son_muy,0.9835106351565456
amables_y,-1.05092411898957
te_ayudan,-1.1920756103626082
en_todo,1.0009115098035581
incluso,-1.2555439454714494
encontrar,-1.3425687793907681
otros_sitios,-1.5914546554277034
fuera_de,-1.3481743798601404
limpia_y,-1.0984510717496416
todos_los,-1.004251883077993
servicios_que,-1.5508632119098027
necesitas,-1.251160823249126
aunque_esta,-1.420287622334303
situado_en,-1.0919758853506902
una_zona,-0.985402216882888
residencial,-1.0473864220647378
muy_cerca,0.9550488860938239
un_supermercado,-1.1352425358451903
una_parada,-1.1237334976718818
que_va,-1.3978107199492382
al_centro,-0.9707821344744395
en_15m,-1.5555648480412134
es_facil,-1.4908473683394252
encontrar_un,-1.3978264469036177
zona_muy,-1.1094405247174783
tranquila_y,-1.138942370720241
segura,-1.4134657199026694
sightseeings,1.0164439446250697
essentials,1.0530371548564563
accessible_by,1.0135104216291513
50,0.9975216231868965
phone_number,0.9812535356246999
hidden_by,0.9971366773127026
wanna_go,1.006298891545504
g,0.9709551668158998
thx,1.0289803777037843
^^,-0.9885203047925953
technically,1.1131826613572111
ensuite,1.0210782441767738
stairs,1.071739020693245
carry,1.0454920663806442
even_brought,1.0164307393248433
posh,1.0773324432946239
dream,1.0641510225379018
anywhere_else,1.0501974173942688
those,1.108592494411074
trying,1.0709385373344404
thet,-1.3859803097995484
laura,0.9875832100829373
cit,-1.436769922410312
de_vie,-1.214423494788193
tradition,1.0133589682409536
musique,-1.3948361075752567
bonne_bi,-1.273947755501987
nuit,-0.9947630974129426
situ_e,0.9371493821471254
apporte,-1.4269744815015266
toutes_les,-0.9337429183774032
commodit_s,-1.0000118766389008
attendues,-1.2852513857024612
r_ussi,-1.1719262933214192
2days,-1.0323555389699994
snug,1.0471174293166474
runs,1.0551700015795968
conveniently_situated,1.0172159458166128
visitors,1.0727426739698884
tight_budget,1.0613379107490166
study,1.080988075255455
programme,-1.064156002612154
good_mood,1.0438309822894754
heavily,1.0813658304242684
aspects,1.0742947095475643
buy_groceries,0.9968057784867427
best_ways,1.021143499846675
quiet_residential,1.016504305336946
pubs/restaurants,1.0093571728252952
supermarkets,1.0159940044749824
front_door,1.0573745946692283
schedules,1.0435458546338396
television,1.0616145668578736
cooking,1.074273903467495
dcu_margaret,-2.0859877688946993
wherever,1.025030487528673
really_appreciate,1.0580133521904524
why,1.0866815993046657
ehemann_sind,-1.4059222926970896
und_hilfsbereit,-0.9993964125599901
mich,1.0187344927476916
unterst_tzt,-1.4535905970964607
dingen,-1.5300758920713187
wie,1.0059961173404548
ausdrucken,-1.6360590072850303
das_einzelzimmer,-1.5134978889188335
ist_klein,-1.0886708786557373
aber_fein,-1.1389301932504903
reisende,-1.537013971937652
sehr_gut,0.9957474025106435
weil_die,-1.4469563381898431
busstation,0.9541432177481195
tats_chlich,-1.3081139060142837
sehr_nahe,-1.3503091601764639
rde_jederzeit,-1.2769685597726037
sein_wollen,-1.46164445015711
bei_den,-1.4548513923434647
beiden,-1.2850002142595165
too_bad,1.0549613598254937
initially,1.058734303636145
bit_hard,1.074919098466514
which_meant,1.0536703392461388
fairly,1.0857151196132406
carefull,0.9889719295223817
cooperation,-1.1339244042081513
martha,0.9887859709649579
number_16,0.9923987587440367
hesitation,0.99591894526032
raccomand,-1.0026459732792399
helping_me,1.036284583107795
sympa_et,-0.967217781941224
rentable,-1.4785260690252473
le_prix,-1.0805936957122917
sont_des,0.9399392258929616
gentils_et,-1.1296475047487031
tre,-1.1272101560865393
personne,0.9652769987127862
j_ai,0.967834757251076
pass_une,0.9632560793485281
semaine,-1.1344664348602795
bas,-1.1018331765480358
sans_aucun,-1.20507807782824
probl_me,-1.1017694053168605
je,-1.0288390691709313
recommande,0.9595822947301894
fair,1.057259038284199
straight_forward,1.0359069942578043
opportunities,1.0682883140868211
okay,1.0597454923890808
thumbs_up,1.0745376553983195
figuring_out,1.0544259558425495
route,0.998797218865175
dropped_me,1.0053450245359632
meals,1.0536763881663038
real_pleasure,1.0308618407467303
stones_throw,1.014256393385866
5_stars,1.063197978061617
20,0.9818963542000518
passed,1.0636200577057575
overlooks,1.045303170642018
front_yard,1.0334623960656022
adequate,1.064545587894097
sont_adorables,-0.9974853938605676
agr_ables,-1.0214245978886476
leur_maison,-1.1391098480302375
peine,-1.0527051744448959
ville,-0.940656864789299
quartier_calme,0.9278618495552217
est_fid,-1.0817959097237873
la_description,0.9473680163633913
tranquille,-1.0597973834457592
deux,-1.1458778902896736
ont_pris,-1.379422514932821
le_temps,-1.138049200327034
de_discuter,-1.2172898183210195
avec_moi,-1.8444112979158644
m_indiquer,-1.3346109735189529
les_choses,-1.3035671043635113
voir,-1.080435757874183
ne_pas,-1.1158893184221748
rater,-1.291078362753064
chouette,-1.180247705057438
exp_rience,-1.043784858115813
refaire_sans,-1.47951589385917
aucune_h,-1.0704131848846545
sitation,-1.0769315422584929
merci_vous,-1.2701506133381766
ive,1.0641332792397988
gotta_say,-1.3409332225021013
rushing,1.0501895122251454
25mins,0.9910324787277809
tired,1.066957923003454
city/country,1.015543610557637
explorer,-1.0434070614007571
muy_simp,-1.176743110863204
ticos,-1.3911437368490014
confortables,-1.00092958605376
buen_lugar,-1.2486605826855248
para_conocer,-1.1658068001099462
accommodate,1.0413495392593723
traveled,1.0578642395146258
beach,1.042568102511001
california,1.0880771483353715
ventured,1.0216868563223116
capital,1.0312235821077402
fed,1.0442476762371415
9_days,1.0601075150674855
mean,1.0985197392352084
hardwood_floors,1.0755671159066935
hooked_up,1.0595341681353314
suit,1.0555037960583113
ready,1.0635493934366471
4_30am,1.00756457236062
my_favorite,1.0468038690577102
3min_walk,0.9635175146882401
about_15mins,1.002527886776746
cannot_stress,1.06876586780427
laugh,1.0354005687401295
showing_me,1.0044742955249397
next_year,1.0316085559579495
humbled_by,-1.1197072498428442
thea,1.0492617649049487
wil,0.9702505018951657
def,1.057880564807235
new_zealand,1.060742875735742
xx,1.0097182421886548
hosted,1.051505313555237
different_country,1.1013631314372434
experienced,1.0909745182643698
hotels,1.0622490179690849
bathrooms,1.0808642584800507
already_miss,1.0257264554648617
mere,0.9864619243054613
words_cannot,1.0030049919669723
toured,1.0720800801629629
thoughts,1.0975037781326584
literally,1.0553093111467347
air_b,1.0327269461840258
hit,1.0569166312654705
jackpot,1.0469052267459988
family_members,1.0701446993864947
far_enough,1.0212075434888017
exceeded_expectations,1.0716770827204043
40_years,1.0768672640383914
fortunate,1.0785650665866564
hanging_out,1.0736117202064257
ray,1.0291506809595259
after_spending,1.0710379096842246
hearts,1.054301279099297
appreciate,1.0929245092066273
vegan,1.0385046945059433
steal,1.086902644198914
toasts,0.9744963710181214
conveniently_located,1.0494018668844682
my_suitcase,1.0560178049054136
three_nights,1.0393536013363078
lifts,1.0543252662427423
feeling_refreshed,1.0601998751558923
bit_skeptical,-1.2176125752198406
seemed,1.1057232393896037
strike,1.0301754723395589
drivers,1.0318525754213066
again_sometime,1.049775111517612
miami,-1.1916089630041582
head_down,1.0590333409676782
site_seeing,1.036539703609363
id,0.9771352419067406
cares_about,1.0479804846023617
frequent_buses,1.0069465549069327
potential_guests,1.0974169091335233
be_aware,1.0776267733924765
secondly,1.0967259177657769
app,1.007312832093226
different_address,1.0364161307428463
20_mins,1.0149647464197804
thirdly,1.0858490201258029
probably,1.0996360309668087
story,1.0764645458025683
consider,1.072619489266491
positively,1.0801653114871204
feet,1.0486663514494594
best_wishes,0.9905532991110818
past,1.0739718362278856
placement,1.0528233964083753
beaumont_hospital,1.0472246140633834
towards,1.0359789857620425
supervalu,0.973384653927911
omni_shopping,0.9724472424610637
control_over,1.0732611335118447
30_mins,1.017858157415637
irish_countryside,1.039059887276753
fui_muito,-1.713722826851957
bem_recebido,-1.6227069838599704
como_se,-1.1426182597685717
familia,-1.2920833165557712
ou,-0.9879649936786
amigos,-1.3612640730312258
o_bairro,-1.4089503842396724
muito,-1.3263924379212255
acess_veis,-1.6635846279456596
e_dispon,-1.625252541081616
veis,-1.5130745140005062
dando,-1.276035884725834
boas_dicas,-1.721532276960626
relativamente,-1.573622058003559
f_cil,-1.1262998539904567
r_pido,-1.1921662574047496
chegar_ao,-2.006829360109418
tem,-1.4663156073411616
ter,-1.3744673465482895
muitos,-1.6964894203942114
pois,-1.4349123256900835
exacta,-1.838400491446232
voltaria,-1.7792761938328703
caso,-1.503463672929159
um_dia,-1.834137612137174
volte,-1.5174505937134326
member,1.104430671917231
margareth,-1.1144375176787926
together,1.062684562109327
dcu,0.9888416148516227
des_personnes,-1.2071332677724416
