id,no_img_bathroom,no_img_bedroom,no_img_dining,no_img_hallway,no_img_kitchen,no_img_living,no_img_others,count,brightness,contrast
41279172,1,1,1,0,2,3,0,8,114.36223541036753,1.0
41301973,4,3,0,0,2,1,1,11,129.8373307065818,0.9971296887594451
41302093,4,4,0,0,0,0,1,9,134.48438866383742,0.9930957743457743
41302155,1,4,0,0,0,1,0,6,111.9160704946845,1.0
41309273,3,4,0,1,3,2,0,13,127.29373779528727,0.998211091234347
4134000,1,6,0,1,3,1,2,14,105.68777624367166,0.997242140099283
41344646,1,3,0,0,1,2,0,7,131.01685495205027,1.0
41346574,1,1,0,0,1,0,2,5,125.40006938014403,0.9895486111111111
41358712,1,3,0,0,1,4,0,9,119.26412358907368,0.9990929705215419
41358756,2,3,0,0,0,3,0,8,126.25617243762862,0.9941632466940264
41358765,2,3,0,0,1,3,1,10,119.24046237996788,1.0
41358797,2,3,1,0,0,0,1,7,130.81225322420636,0.9944455980066446
41369423,1,2,0,0,0,3,1,7,115.44630977641827,0.9889510925121391
41446376,3,10,0,1,6,0,2,22,148.73234959119384,1.0
41448699,3,2,0,0,1,1,1,8,124.11598871929655,0.9368742660390508
41452001,6,11,0,1,3,4,8,33,115.98597024936866,0.9933324228410154
4146957,1,0,0,0,1,4,0,6,131.38643253935064,0.9986979166666666
41495524,2,4,1,1,1,2,3,14,170.71758564453623,1.0
4153579,2,1,0,1,1,3,0,8,99.00240342569151,1.0
4153864,0,0,0,0,0,0,2,2,87.2776517489712,1.0
41560851,5,10,1,3,2,6,2,29,131.4228790259818,0.9983836206896551
4159098,2,3,1,0,3,2,5,16,124.99326300475823,0.99951171875
41601011,5,6,1,0,4,3,6,25,139.61739023533158,0.9981346993484752
4161164,1,5,1,2,3,0,0,12,114.60047538097994,1.0
41613877,2,7,0,0,1,4,2,16,109.19687184526106,0.9995019920318725
4162194,1,0,0,1,1,5,1,9,116.23274777127318,0.9982638888888888
41633492,3,8,0,0,5,1,6,23,133.83627347663938,0.9986570421353029
41664729,2,4,0,0,2,3,0,11,132.35516189089975,0.9978748452423063
41689167,0,0,0,0,0,1,0,1,86.94381944444444,1.0
41696543,0,1,0,0,0,0,0,1,131.46740596064814,0.9659574468085106
41697278,3,9,0,1,6,0,2,21,149.37763012728243,0.9996279761904762
41697611,3,10,0,1,6,0,2,22,149.34165427250443,0.9996448863636364
41702075,2,4,1,0,1,2,1,11,161.71556466404124,1.0
41710827,4,6,1,1,5,1,4,22,168.88927795341837,0.9499693929600671
41711024,4,8,1,1,4,2,5,25,167.1524124816993,0.9614328738971761
41711131,2,7,1,1,3,3,9,26,162.77244793507103,0.984375
41758401,1,0,0,0,2,1,1,5,117.59916354551464,0.9984375
41759275,1,1,0,1,3,1,4,11,127.57516134953424,0.980484312749004
41764938,1,5,1,1,0,1,2,11,154.57426974282433,0.9992897727272727
41767255,1,2,1,0,1,7,0,12,102.9752409122085,1.0
4179154,1,3,1,1,2,0,1,9,155.95189162880087,1.0
41819270,2,3,0,3,2,1,0,11,147.28383118517215,0.9970359282002477
41838712,2,0,0,1,0,2,3,8,121.14084028581533,1.0
41856368,2,2,0,0,1,0,0,5,118.59601122042181,0.9968871595330739
41858540,1,9,1,0,2,0,3,16,132.16174084825107,1.0
4190423,2,2,0,0,0,0,2,6,118.0470757250564,0.9986979166666666
41919157,2,3,1,0,2,0,1,9,146.0769729989387,0.9900124843945068
41920070,2,5,0,1,2,1,1,12,176.13746662412655,1.0
41929743,1,2,1,0,0,0,2,6,120.77773326028385,1.0
4193194,0,0,0,1,1,0,0,2,107.85997178819446,1.0
41945217,3,7,6,3,3,11,7,40,145.69158886316865,0.9998046875
41948943,6,8,2,0,2,5,7,30,137.16535143230993,0.9954876475110528
4194989,1,1,0,1,3,1,0,7,130.6597834497891,0.9966777408637874
41957580,1,0,1,3,1,4,2,12,124.54325954861109,0.9993489583333334
41971711,3,1,1,0,5,0,1,11,147.63510962477977,0.9918283963227783
41971928,3,2,2,0,2,1,1,11,143.4585772847334,0.9918283963227783
41972815,2,2,0,1,1,3,0,9,106.08717255015432,0.9907407407407407
41988036,2,8,1,3,11,4,15,44,115.0553147395541,1.0
4200374,3,3,0,1,3,1,4,15,124.07778369341563,0.9974079457364341
42019792,2,1,1,0,1,2,1,8,99.90478509596836,1.0
42046818,0,4,0,0,1,0,3,8,155.85097546852464,1.0
4204839,0,0,1,0,0,1,0,2,153.86163475037182,1.0
42071141,1,0,0,0,1,0,0,2,121.26664615953024,1.0
42107985,2,3,0,0,4,1,0,10,122.92509952057851,0.99921875
42112326,1,5,0,0,0,0,1,7,117.50675698578041,0.9977413890457368
4212487,3,2,0,1,0,1,2,9,108.177936174134,0.9654771060604923
42126966,2,4,0,0,2,4,5,17,132.83424518881625,0.9985755375679685
42155339,4,2,0,3,0,3,0,12,111.30048457058041,1.0
42211504,1,1,0,0,1,3,3,9,149.3177327977164,0.9991319444444444
42212047,2,0,0,0,1,3,3,9,151.23036769002096,0.9982638888888888
42212337,1,1,0,0,1,3,3,9,149.31773279771642,0.9991319444444444
42214707,2,0,0,0,1,3,3,9,150.95975022312794,0.9982638888888888
42220021,0,2,0,0,0,1,2,5,129.04241550925929,1.0
42226155,3,1,0,1,1,1,2,9,131.90352788424093,0.9991319444444444
42236533,1,3,0,0,2,3,0,9,107.64442484025759,1.0
42238269,4,4,0,1,4,5,0,18,132.3854137195645,0.9990939722397523
42244923,4,1,0,0,0,0,2,7,118.06594291041844,1.0
42285919,6,14,1,0,7,3,0,31,166.32766285634872,0.9994979289569474
42314792,4,5,0,0,3,6,0,18,188.38625036615514,0.9939543752973559
42355563,2,1,0,0,3,1,4,11,133.2084975355644,0.9985795454545454
42357390,2,3,0,0,0,0,1,6,148.28851417824075,0.9293308489066696
42366368,1,2,0,0,3,0,1,7,141.64703997574298,1.0
42366472,3,7,0,0,3,3,1,17,135.47854786030922,0.9990790801614764
42366997,3,2,0,0,1,1,1,8,140.57516531505317,1.0
42367201,1,4,0,0,2,1,1,9,138.43143420812075,1.0
42367498,1,2,1,0,2,1,1,8,143.00556748106524,1.0
42373717,2,1,0,1,1,2,3,10,146.96450321273736,1.0
42375162,1,1,0,1,1,2,3,9,151.1561318275957,1.0
42375451,1,3,0,0,5,0,1,10,126.68314404788332,1.0
42376159,1,1,0,1,1,2,3,9,151.1561318275957,1.0
42376693,1,3,0,0,4,1,1,10,139.90358793361423,1.0
42377118,1,2,0,0,5,1,1,10,124.45394612866366,1.0
42393334,2,1,0,0,1,1,1,6,131.6160326824703,0.9986979166666666
42393653,2,2,0,0,0,0,4,8,149.43709795006345,0.998015372983871
42395767,3,5,0,0,1,2,4,15,107.8235166859568,0.995897435897436
42402485,1,2,0,0,1,2,1,7,153.74305080585052,0.9988839285714286
42402943,1,2,0,0,1,2,1,7,153.7430508058505,0.9988839285714286
42403150,1,0,0,0,4,3,2,10,130.2343742180655,1.0
42404466,1,3,1,0,1,3,2,11,101.6123906905889,1.0
42417287,1,2,2,0,3,0,0,8,120.1037333823624,0.985239852398524
42421718,1,0,0,0,1,0,0,2,121.26664615953024,1.0
42422519,1,3,0,0,3,1,0,8,99.8783556174447,0.9990234375
4242429,1,0,0,0,3,1,1,6,112.98357694615913,0.9872278492292156
42444876,5,4,0,0,3,5,2,19,131.8457209937459,1.0
42447124,1,1,1,2,2,2,0,9,118.71241908864883,0.9931630799449201
42463162,2,6,1,2,3,5,7,26,122.20526918216622,0.9937530559532504
42463921,1,3,2,0,2,4,2,14,130.65903983006783,1.0
42470732,2,4,1,3,3,3,1,17,112.31451248940935,1.0
42500098,3,3,0,0,4,2,2,14,135.12989103785466,0.997214164118955
4251052,2,0,1,1,4,5,2,15,104.50573957467485,0.9989583333333333
42512842,2,10,0,0,0,0,0,12,117.04111312509902,0.991173115562023
42520070,1,5,0,0,3,2,2,13,118.73052247794001,0.9941142191142192
42524204,3,4,0,0,3,3,4,17,156.2070217816219,0.9976674070925176
42530687,2,0,0,0,1,4,0,7,130.83110243055555,1.0
42533692,1,2,0,1,0,1,20,25,109.44214495967739,0.9981490384615384
42536669,1,1,0,0,0,0,0,2,112.15478949652778,0.996078431372549
42570705,3,5,0,0,1,6,1,16,178.0409300250772,0.998979803856383
42577021,1,2,0,1,0,1,20,25,109.44214495967742,0.9981490384615384
42577940,1,2,0,1,0,1,20,25,109.44214495967739,0.9981490384615384
42601406,1,2,0,1,0,1,20,25,109.44214495967739,0.9981490384615384
42602159,1,2,0,1,0,1,18,23,106.9916033339177,0.9979880852842808
42602469,1,3,0,1,0,1,1,7,115.32789944334216,0.9913090711569799
42632075,2,4,0,1,1,1,2,11,99.49579371551162,0.9978693181818182
42637819,3,3,0,1,1,5,0,13,131.53798189448796,0.9970414201183432
42641375,1,1,1,0,2,1,1,7,113.2117462384259,1.0
42658364,4,2,0,0,3,3,0,12,133.84623120989667,1.0
42661808,3,3,0,0,1,1,1,9,134.90923972332095,1.0
42674826,1,3,2,0,1,2,1,10,170.58245271680246,0.9975784138655464
42681032,1,4,0,0,1,2,7,15,130.40880930940767,0.9994791666666667
42698508,1,0,0,0,0,1,0,2,111.51055844907407,1.0
42710875,2,2,0,0,1,4,2,11,124.4531254725106,0.9992897727272727
42726079,3,0,0,0,0,1,1,5,100.38680822402264,0.9953488372093023
42770222,3,11,0,1,4,0,0,19,170.19791832494042,0.9970495263895032
42819526,4,6,0,0,2,9,8,29,130.938081013311,0.9841408504527406
42820840,2,2,0,0,0,4,0,8,163.26990040013916,0.9495578224497034
42823854,1,5,0,0,1,1,7,15,125.49070748966506,0.9994791666666667
42823918,1,5,0,0,1,1,7,15,122.48476091964527,0.9994791666666667
42824726,2,6,0,2,2,1,10,23,123.25820066786147,0.9989728797936983
42824798,2,1,0,2,2,5,9,21,128.5683075896894,0.9992544934640523
42845770,2,2,0,0,1,1,0,6,122.36943975587279,1.0
42846048,2,3,0,1,1,1,1,9,116.33863374128373,0.9991146525011066
42848520,4,2,0,0,2,4,0,12,133.62462640315104,0.9993489583333334
42872434,2,3,0,2,2,1,9,19,127.68012801003093,1.0
42872856,2,7,0,2,2,1,9,23,128.40972187629882,0.9993098688750862
42874740,0,2,1,0,1,4,3,11,158.1352319880908,0.9978693181818182
42885659,1,4,0,0,2,1,0,8,128.0342128892854,1.0
42892910,3,4,0,0,2,1,3,13,90.67304418693843,1.0
42902931,1,2,1,0,1,3,2,10,138.34919294944467,0.9968871595330739
42920892,3,4,1,0,2,0,7,17,151.5308915943706,1.0
42974084,1,4,0,1,2,0,2,10,131.38860874282213,1.0
42977020,1,6,0,0,2,2,0,11,135.51201777614102,0.9964899964899966
42986485,1,5,0,0,2,1,2,11,131.4178934892911,0.9992841803865425
42998045,3,7,0,2,1,2,4,19,146.06566803897277,0.9974169197031039
42998278,4,8,0,1,4,1,3,21,136.00771192143543,0.9959293060565623
42998349,4,13,0,2,2,0,4,25,141.96325028813203,0.9987424212758564
42998395,2,10,0,1,1,3,2,19,144.94595062308545,0.9975487080717862
43020608,1,1,0,0,2,1,0,5,121.45778761574074,1.0
43033879,0,1,0,0,0,0,0,1,146.48808738425927,1.0
43049987,1,3,0,0,2,0,0,6,135.44956666881004,0.9986979166666666
43053064,1,2,1,0,0,0,1,5,107.62110345400376,0.9984375
43072694,0,0,0,1,0,1,0,2,92.44170653292181,1.0
43073658,2,1,0,1,0,3,0,7,149.29730412629056,0.9988839285714286
43074108,6,5,0,2,0,2,3,18,148.5163650441529,0.9982398033579136
43074349,2,3,0,0,0,0,0,5,133.55138389489025,1.0
43075492,2,4,0,0,1,2,3,12,153.05869290571874,1.0
43075797,1,4,0,0,1,2,3,11,157.0587435982326,1.0
43091078,0,3,0,0,0,2,1,6,126.63822078031582,0.9636363409694648
43093587,3,5,2,0,1,1,5,17,133.42013555580868,0.9977164696301105
43100640,6,2,0,0,0,1,0,9,141.67525506614055,0.9965479651162791
43100779,0,4,0,1,1,0,1,7,120.78657322637245,0.9988839285714286
43122019,1,4,0,0,0,0,0,5,140.76359839000446,0.9984375
43122092,1,1,0,0,0,0,0,2,152.27397126994592,0.99609375
43122181,1,3,0,0,0,1,0,5,149.8778959656408,1.0
43170668,6,2,0,0,0,1,0,9,141.67525506614052,0.9965479651162791
43173992,3,5,0,0,1,0,0,9,133.00879829675355,0.9991319444444444
43187738,4,6,0,0,1,1,0,12,123.79947378150719,1.0
43202189,1,1,0,0,1,2,0,5,116.28791667364592,0.970530570385787
43225582,1,3,0,0,1,2,2,9,111.64813875314356,0.9973821631671042
43225657,3,2,1,0,3,0,2,11,111.84366398358584,1.0
43229653,4,7,0,1,5,4,0,21,135.2504466199417,0.9972958492410335
43232693,2,3,0,0,0,1,0,6,112.50893444579178,0.9973753280839895
43233250,5,6,0,0,1,2,2,16,134.50893791795266,0.9985294117647059
43282894,3,5,0,0,6,1,1,16,132.26775271900613,0.9988835780464824
43299028,5,4,2,1,2,4,0,18,135.68023574138377,1.0
43300379,2,3,1,0,1,0,0,7,140.69379418356849,0.9839042053388519
43306625,5,3,1,0,3,4,4,20,138.15486385593493,0.9789838410249203
43322390,0,3,0,0,0,1,2,6,127.64483018674174,1.0
43330813,3,6,0,0,5,1,6,21,150.6780747078924,1.0
43339110,0,0,1,0,1,0,0,2,158.1955714699074,1.0
43340734,13,11,0,0,8,3,0,35,142.40491066704524,0.9988891196013289
43347726,4,8,2,1,2,2,0,19,139.7546101142691,1.0
43357041,2,3,1,1,1,1,1,10,131.3291538753393,1.0
4336040,1,0,0,0,0,1,0,2,122.1158521412037,1.0
43362177,3,6,1,2,0,1,4,17,171.5926311350157,0.9940895309400688
43364463,1,1,1,0,1,1,0,5,128.07478761574075,1.0
43369275,2,3,1,0,2,1,0,9,106.05318672486223,1.0
43369365,2,3,1,0,2,1,0,9,106.05314703721935,1.0
43428879,4,1,1,0,0,5,2,13,159.25646770635487,1.0
43429059,2,5,1,0,1,3,2,14,160.32266853597153,0.9994419642857143
43430303,5,3,0,1,3,0,2,14,140.27682419119267,1.0
43457843,0,0,0,0,0,1,1,2,115.88200729809671,1.0
4345820,1,2,0,0,1,4,0,8,122.4166889909658,1.0
43493601,3,8,0,0,4,6,0,21,128.00676095862724,0.9992559523809523
43496929,4,2,1,0,2,3,0,12,149.24674190095988,0.9986979166666666
4349897,4,2,1,0,8,6,6,27,156.33750953789436,1.0
43530997,2,2,0,0,2,2,1,9,119.75966083319044,1.0
43539050,3,6,1,1,2,3,5,21,124.81473058127573,0.9992544934640523
43550485,2,4,1,1,1,1,4,14,145.9962126597062,0.9994419642857143
43551708,1,2,0,0,2,1,1,7,122.95275942919605,1.0
43552782,5,3,0,2,1,1,8,20,171.79986583909857,0.9980499148832684
43571797,2,4,0,0,3,0,0,9,161.905105774177,0.9661811843853731
43599501,2,0,0,1,3,1,0,7,130.37190037569812,1.0
43607921,3,12,0,2,4,9,2,32,120.43401165244019,1.0
43623306,5,6,0,0,2,2,1,16,139.5930738071951,0.999019592765748
43646437,1,5,0,0,0,0,0,6,123.00297392082477,0.9961038829442282
43647302,2,4,2,2,3,2,7,22,128.7961451367139,0.9992897727272727
43660063,2,3,1,0,1,4,2,13,165.56598871775088,0.9988027536665669
43662088,0,4,1,0,3,1,1,10,140.10990776201388,1.0
43683188,0,2,0,0,0,0,0,2,173.06235872058414,1.0
43684875,2,1,0,0,0,2,0,5,110.85636412588183,0.979182156133829
43692114,2,2,0,0,2,0,0,6,122.10244922946673,0.9947651948585522
43694650,2,5,0,0,2,3,4,16,129.5792336203074,0.9990234375
43696188,4,6,2,1,2,3,4,22,126.57990179573513,0.9992883801247772
43698018,5,16,1,1,0,6,1,30,136.341231420082,0.9981811365110247
43698502,5,3,1,1,0,5,2,17,130.77091533387372,0.9986230976712039
43708556,1,1,1,0,1,3,3,10,157.40513297325103,1.0
43708761,3,6,0,0,0,1,0,10,151.5357020961934,0.99921875
43713001,3,6,0,1,2,3,3,18,120.36603900576036,0.9986979166666666
43736110,3,6,0,0,0,5,16,30,129.23203871420614,0.9901155068974554
43748107,3,2,2,1,5,2,2,17,143.43654469344017,0.9995404411764706
43765954,2,1,0,0,5,1,0,9,150.045600556913,0.9940627650551315
43774476,1,2,0,0,1,2,3,9,119.36497785208047,1.0
4377637,1,6,0,1,4,7,11,30,121.08493061498757,0.9986897145669291
43796794,1,4,1,1,1,1,1,10,117.05332487782921,1.0
43797086,1,4,1,1,1,2,0,10,117.79115100951647,1.0
43804692,2,4,0,0,2,2,3,13,117.46416276330193,0.9993990384615384
43814148,2,2,0,0,2,1,2,9,146.21733829471384,0.9991319444444444
43816374,0,4,0,0,1,2,1,8,123.19442216033308,0.9990234375
43817508,2,2,1,0,1,2,2,10,125.76777525398661,0.9976744186046511
43847629,10,14,1,0,5,7,4,41,167.13181949286232,0.9913408558403576
43858648,1,2,0,0,0,0,3,6,122.45470251657378,0.998661311914324
4386373,1,3,1,1,3,1,5,15,125.93390418533876,0.9994791666666667
43865000,1,3,0,1,0,2,1,8,130.14968566643358,1.0
43881616,3,4,0,0,2,3,3,15,127.05217335390948,0.9901671245421245
43885246,6,10,1,0,3,1,4,25,172.47575626929012,0.99875
43886780,1,4,0,1,0,0,7,13,117.1723662218524,0.9993990384615384
43890349,0,3,2,0,4,0,5,14,133.3405490253991,0.9988839285714286
43902480,2,4,0,0,1,0,2,9,147.60077013868388,0.9991319444444444
43903018,2,3,0,0,1,0,2,8,146.05819011569662,0.9990234375
43904288,0,4,1,1,6,1,6,19,127.97445775028469,0.9983648255813953
43905059,0,4,1,1,6,1,6,19,127.9744577502847,0.9983648255813953
43905484,1,4,2,1,5,0,4,17,136.92393995191256,0.9967973519830517
43905987,2,5,3,1,7,0,3,21,128.40703444946817,0.998892580287929
43906801,0,4,1,1,7,0,4,17,127.81625754286931,0.9995404411764706
43907428,0,4,1,1,7,0,4,17,127.81625754286934,0.9995404411764706
43937381,1,3,1,0,3,2,10,20,141.45040982928535,0.9886786832788671
43954504,2,4,0,0,2,3,1,12,129.64597533007543,0.9967320060406052
43967828,2,1,3,4,1,3,12,26,125.453758439429,0.9996983408748115
43974951,3,0,1,1,1,1,0,7,134.71028563161377,1.0
43975586,1,8,1,0,1,3,1,15,184.957419287492,0.9887318825791589
43982041,1,5,0,0,1,2,0,9,130.21741430184045,1.0
43992355,3,4,0,0,3,2,2,14,119.60240236168173,1.0
43996148,0,0,0,0,0,0,1,1,111.45269386574074,0.9921875
44022460,0,0,0,0,0,1,0,1,105.64762602880658,1.0
44023117,4,4,0,1,2,3,4,18,142.81276028568433,0.995676571187625
44029736,1,0,0,0,1,2,3,7,111.79275994501758,1.0
44038765,3,9,1,2,1,3,6,25,133.88414055120757,1.0
44040435,1,2,0,2,1,4,1,11,134.03420840347923,1.0
44055612,1,2,1,1,2,2,1,10,131.13161956661523,0.9951489717340308
44058922,5,2,0,2,3,4,2,18,125.09776266718106,0.9948100850788042
44079321,2,3,0,0,2,4,0,11,135.81637867885482,1.0
44080484,2,9,0,1,0,1,2,15,145.65289067466873,0.9994791666666667
44081028,2,9,0,1,0,1,4,17,146.75349482543805,0.9995404411764706
44091977,0,0,0,1,1,0,0,2,114.09684461805556,1.0
44093954,3,1,0,0,2,1,0,7,142.91029760388406,1.0
44095499,2,10,0,1,0,2,4,19,144.84218464569364,0.9995888157894737
44095677,2,10,0,1,0,2,4,19,144.86188934311625,0.9995888157894737
44112326,2,2,1,0,3,3,0,11,110.59573450067806,1.0
44113280,3,2,0,0,1,4,0,10,147.48439155735596,1.0
44117290,2,2,0,0,2,0,4,10,127.4472109696502,0.9984251968503937
44125689,3,0,0,0,1,2,1,7,171.83902437662752,0.8143563442069706
44131836,2,10,0,1,0,2,4,19,144.83359971714157,0.9995888157894737
44135994,2,10,0,1,0,2,4,19,144.8269422002497,0.9995888157894737
44157499,2,6,0,2,4,2,3,19,129.5186799384661,0.9995888157894737
44162491,2,2,0,0,1,1,0,6,174.55935635288066,0.9973958333333334
4416323,3,5,2,0,0,0,0,10,155.6694678322666,0.9268192968198875
44172866,6,9,1,2,3,3,3,27,150.5260227163439,0.9979901950658274
44186707,3,11,1,0,1,1,1,18,193.03166186694867,0.9845045981665577
44187016,1,6,1,1,1,2,1,13,194.2351715831751,0.9750316235199035
44195017,3,11,0,2,11,8,1,36,126.83894769697362,1.0
44207826,2,1,1,0,1,1,1,7,126.52477772725604,1.0
44240830,3,5,1,1,2,4,7,23,112.04812687309894,0.9976181499588831
44254128,1,1,0,0,0,0,3,5,158.15513304223026,0.9968871595330739
44255379,2,1,1,1,0,0,1,6,130.4749003075703,0.9873342803030303
44260730,2,4,0,0,2,4,3,15,136.11527434511535,0.9968810638717225
44271016,1,2,0,0,1,0,3,7,118.38192655515138,1.0
44272170,1,3,0,0,1,0,0,5,133.1308586033951,1.0
44273704,3,3,0,0,2,3,2,13,169.91175936676458,1.0
4427460,0,0,0,1,1,6,0,8,119.37367315221925,1.0
44281051,3,3,0,0,0,2,4,12,144.87033982736605,0.9986953635620915
44290754,0,3,0,0,1,1,0,5,134.66942814429012,1.0
44301023,1,4,1,1,1,2,2,12,117.9064566186557,0.9986953635620915
44309121,2,2,0,0,1,2,2,9,168.20241244427297,0.9965174846288976
44315219,2,5,0,0,0,0,2,9,180.837397869513,0.9798984020116808
44319001,6,9,0,0,10,11,0,36,142.61231842210836,0.9958894017282174
44327894,2,5,1,0,2,1,4,15,173.40470648751096,0.9979407979407979
44332604,4,2,1,0,6,0,7,20,125.01402619082128,1.0
44335481,3,1,0,0,3,2,1,10,128.42325274884257,0.9984375
44336913,2,3,0,1,0,3,0,9,121.6353836398247,0.9982433025911287
44338304,2,3,0,1,1,0,1,8,133.9216229021991,0.9866397063662689
44344761,4,7,2,2,3,2,5,25,160.3866736926435,0.995608632988079
44356134,2,2,0,0,0,3,0,7,77.80429113389184,1.0
44357552,2,5,0,2,3,1,2,15,139.27500677297667,0.9994750656167979
44385429,2,5,0,0,3,0,3,13,132.7016829049084,0.9987980769230769
44385459,2,5,0,0,3,0,3,13,132.23555897911504,0.9987980769230769
44390750,1,2,1,0,1,1,2,8,135.67681568287037,1.0
44392308,3,2,0,0,1,0,0,6,139.9354951115284,1.0
44409888,2,2,0,1,1,4,0,10,76.09164011732773,0.99921875
44413613,5,4,0,2,3,3,0,17,131.15905599629048,0.9990844586861982
44417374,3,4,1,0,1,4,4,17,155.9690934336656,0.9981617647058824
44425155,2,4,1,0,1,3,4,15,137.87251678240742,0.9989500661375661
44431287,3,2,0,0,2,5,1,13,125.91700848385636,0.9839712956400739
44436632,2,0,2,0,2,2,6,14,138.06026016315545,0.9983388704318937
44443353,1,4,1,0,1,1,0,8,132.18475947627311,1.0
44456896,1,0,1,0,1,3,1,7,107.78376945087449,1.0
44515687,2,0,0,0,1,4,7,14,124.16769777346231,1.0
44518660,3,0,0,0,4,1,2,10,160.43896305644472,1.0
44526701,1,6,0,1,2,1,7,18,153.4494381701871,0.9859117682590295
44526906,3,3,0,0,1,2,8,17,108.89340403716324,1.0
44531915,1,3,2,0,1,1,1,9,106.02127035203563,0.9991319444444444
44554394,3,1,0,0,2,2,1,9,155.40274212235076,0.9948914431673052
44556215,1,3,0,1,1,2,1,9,135.23550535603118,0.9735268893267615
44556840,6,7,1,0,2,1,0,17,140.5683629493464,1.0
44557913,2,2,0,0,1,1,0,6,119.02882838101088,0.9986928104575163
44573525,1,1,0,0,0,1,2,5,145.38215707761321,1.0
44592445,2,2,1,0,2,0,0,7,131.32512188521886,1.0
44594215,4,5,0,0,0,0,0,9,166.1965822545153,0.9850569096171399
44605632,0,4,0,1,2,2,0,9,116.07039264331848,0.9982398170803969
44652201,2,4,0,2,1,0,0,9,152.02528485082306,1.0
44652208,2,1,0,0,1,2,0,6,152.73790741022643,0.9986979166666666
44652220,1,0,0,0,2,3,0,6,143.4140518904321,1.0
44652228,1,3,0,0,0,3,0,7,151.00976107804235,1.0
44652259,1,1,0,0,1,2,0,5,132.71904861111108,1.0
44652270,2,5,0,1,1,2,0,11,160.93778303872057,0.9971646179695791
44659320,2,2,0,1,1,0,3,9,123.69315498861745,0.9939505537457646
44677391,1,1,0,0,1,2,5,10,122.5451283436214,0.997662329766537
44732851,1,1,2,0,1,3,3,11,161.21578865840266,0.9992897727272727
44776256,1,1,0,1,1,5,0,9,155.1090021568601,0.9756380958451629
44791381,1,0,0,0,2,2,2,7,133.16902924750147,1.0
44824705,3,1,0,0,2,3,0,9,147.2657333019656,1.0
44837399,1,3,1,0,1,3,0,9,130.70981518585438,0.7947354754920792
4487609,1,3,0,1,1,2,2,10,140.66957050540125,0.9984375
44890435,2,3,1,1,3,5,2,17,161.35720049765106,0.9995404411764706
44904158,4,2,0,0,2,1,0,9,172.70785361654094,0.9882061925647451
44928817,1,2,0,1,1,2,1,8,136.85173731826035,1.0
44949342,3,8,0,1,0,2,8,22,176.63027919212539,0.982819227028545
44949498,2,4,1,0,4,2,2,15,131.56766489840535,0.9994771241830065
44955814,1,3,0,1,0,0,0,5,129.46771267361112,0.9984189723320158
4496669,4,6,2,0,3,2,15,32,137.5106666021632,0.9919009064551761
44976521,0,4,0,1,2,2,1,10,117.96352882583956,1.0
44993074,1,1,0,0,4,1,1,8,109.78712683658051,1.0
45008774,3,11,3,2,6,5,5,35,123.11098776914314,1.0
45020945,1,3,2,0,4,2,2,14,100.61446087549602,1.0
45042922,4,1,0,1,0,5,0,11,124.98741686249063,0.9985795454545454
45049080,1,0,0,1,1,3,2,8,123.47614890351298,1.0
45049784,8,4,0,0,6,8,6,32,104.89712434619543,0.9920641536806798
45051315,3,2,0,0,0,3,3,11,127.70558651157322,0.984469924425889
45055331,1,0,0,0,0,0,0,1,131.9730512152778,1.0
45061901,1,0,0,0,0,0,1,2,137.17987987987988,0.99609375
45063071,2,3,0,0,3,3,2,13,122.92994025729232,0.9988027536665669
45063614,2,3,0,0,1,4,3,13,125.46746893795506,0.9993746091307067
45065029,3,1,1,0,1,6,4,16,123.85324662824715,1.0
45065270,1,5,0,1,2,2,0,11,110.85178924663298,0.9719542568675344
45071750,1,1,1,1,1,0,1,6,123.31047370649004,1.0
45074457,1,3,0,0,2,0,1,7,113.777207097051,1.0
4508056,7,7,0,1,0,7,7,29,131.71124448577754,0.9923214288263187
45087009,2,4,1,2,5,6,0,20,156.96446031875251,1.0
45093764,1,2,0,0,1,2,2,8,153.55596720958633,0.9970703125
45094125,1,2,0,0,1,2,1,7,145.55477207316372,0.9966517857142857
45097585,2,5,1,0,0,0,1,9,152.9372361740264,1.0
45099114,1,3,1,0,0,0,6,11,124.25201018513768,1.0
45112489,1,3,0,0,2,0,1,7,113.77721123927854,1.0
45129281,2,2,0,0,0,4,0,8,163.2699004001392,0.9495578224497034
45131385,2,3,0,0,1,4,3,13,153.4357036930044,1.0
45135221,3,2,1,1,0,4,1,12,131.6254247269476,0.9915415248054474
45150385,1,3,1,1,3,3,0,12,181.03793885030868,0.9973958333333334
45152183,2,1,0,0,1,3,0,7,130.89006280772338,0.9988839285714286
